"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2018","78","78","stable","census at breed level","3","24","24","24","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2019","39","39","decreasing","census at breed level","3","21","21","9","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2020","44","44","","census at breed level","2","23","23","16","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2021","74","74","increasing","census at breed level","3","43","43","12","","","yes","","yes","very reliable","31/1/2023","Local"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2022","158","158","increasing","census at breed level","4","43","43","24","","","yes","","yes","very reliable","31/1/2023","Local"
"Slovenia","SVN","Pig","slovenian landrace (line 55)","2023","99","99","","census at breed level","1","60","60","10","","","yes","","yes","very reliable","7/2/2024","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","1991","315","","decreasing","","15","300","","70","","","yes","","yes","unknown","28 Feb 2006","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","1994","750","","stable","","100","650","","90","","","yes","","yes","unknown","28 Feb 2006","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","1999","8000","8000","stable","","","","","","","","","","yes","reliable","28 Feb 2006","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2001","8000","","stable","","20","","2500","80","","","yes","80","yes","unknown","28 Feb 2006","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2004","4650","4650","decreasing","census at breed level","135","1256","1256","12","","","","","no","reliable","2 Feb 2016","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2005","2584","2584","decreasing","census at breed level","113","869","869","19","","","","","no","reliable","2 Feb 2016","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2006","2145","2145","decreasing","census at breed level","71","660","660","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2007","2183","2183","decreasing","census at breed level","78","795","795","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2008","2070","2070","decreasing","census at breed level","59","761","761","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2009","2107","2107","decreasing","census at breed level","51","573","573","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2010","1582","1582","decreasing","census at breed level","52","390","390","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2011","1022","1022","decreasing","census at breed level","55","497","497","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2012","556","556","decreasing","census at breed level","51","307","307","","","","no","","no","reliable","7 May 2013","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2013","484","484","decreasing","census at breed level","32","293","293","","","","","","","very reliable","5 Feb 2014","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2014","577","577","stable","census at breed level","20","346","346","7","","","","","no","very reliable","4 Mar 2015","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2015","679","679","decreasing","census at breed level","21","390","390","7","","","","","no","reliable","26 Jan 2018","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2016","901","901","increasing","census at breed level","25","409","409","15","","","yes","","no","reliable","29 Dec 2017","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2017","679","679","","census at breed level","21","390","390","7","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2018","770","770","","census at breed level","21","358","358","14","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2019","616","616","","census at breed level","18","331","331","11","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2020","871","871","","census at breed level","19","415","415","12","","","yes","","","very reliable","2 Mar 2021","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2021","664","664","decreasing","census at breed level","18","457","457","12","","","yes","","yes","very reliable","31/1/2023","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2022","517","517","decreasing","census at breed level","15","377","377","5","","","yes","","yes","very reliable","31/1/2023","Local"
"Slovenia","SVN","Pig","slovenski veliki beli prašič","2023","445","445","decreasing","census at breed level","17","327","327","4","","","yes","","yes","very reliable","7/2/2024","Local"
"Sweden","SWE","Pig","Linderödssvin","1995","200","200","increasing","","50","150","","100","70","","no","","yes","unknown","28 Feb 2006","Local"
"Sweden","SWE","Pig","Linderödssvin","1997","230","","increasing","","105","125","125","100","","","","","yes","unknown","28 Feb 2006","Local"
"Sweden","SWE","Pig","Linderödssvin","1999","100","1000","increasing","census at breed level","","","","","","","","","yes","reliable","28 Feb 2006","Local"
"Sweden","SWE","Pig","Linderödssvin","2000","100","1000","unknown","","","","","","","","","","yes","unknown","28 Feb 2006","Local"
"Sweden","SWE","Pig","Linderödssvin","2004","248","","unknown","","64","184","","","","","","","yes","unknown","28 Feb 2006","Local"
"Sweden","SWE","Pig","Linderödssvin","2006","260","300","","survey at breed level","74","181","181","","88","","no","","","reliable","2 Apr 2014","Local"
"Sweden","SWE","Pig","Linderödssvin","2008","302","400","stable","survey at breed level","75","227","","","113","","no","","","reliable","9 May 2011","Local"
"Sweden","SWE","Pig","Linderödssvin","2009","259","400","stable","survey at breed level","72","187","","","102","","no","","","reliable","9 May 2011","Local"
"Sweden","SWE","Pig","Linderödssvin","2012","393","393","stable","survey at breed level","105","288","288","100","127","3","no","0","yes","reliable","15 Apr 2014","Local"
"Sweden","SWE","Pig","Linderödssvin","2013","370","370","decreasing","survey at breed level","101","269","269","100","123","3","no","","yes","reliable","17 Dec 2018","Local"
"Sweden","SWE","Pig","Linderödssvin","2014","435","435","increasing","survey at breed level","121","314","314","100","160","3","no","0","yes","reliable","20 Jan 2016","Local"
"Sweden","SWE","Pig","Linderödssvin","2015","435","435","increasing","survey at breed level","121","314","314","100","160","3","no","0","yes","reliable","17 Dec 2018","Local"
"Sweden","SWE","Pig","Linderödssvin","2016","505","505","increasing","survey at breed level","137","368","368","100","190","3","no","","yes","reliable","17 Dec 2018","Local"
"Sweden","SWE","Pig","Linderödssvin","2017","587","587","increasing","survey at breed level","173","414","414","100","219","3","no","0","yes","reliable","6 Feb 2019","Local"
"Sweden","SWE","Pig","Linderödssvin","2018","658","658","","survey at breed level","184","474","474","100","232","3","no","","yes","reliable","15 Apr 2021","Local"
"Sweden","SWE","Pig","Linderödssvin","2019","715","715","","survey at breed level","179","536","536","100","256","2.8","no","","yes","reliable","15 Apr 2021","Local"
"Sweden","SWE","Pig","Linderödssvin","2020","628","628","decreasing","census at breed level","166","462","462","100","211","3","no","","yes","reliable","3/1/2023","Local"
"Sweden","SWE","Pig","Linderödssvin","2021","615","615","stable","census at breed level","151","464","464","100","205","3","no","","yes","reliable","3/1/2023","Local"
"Sweden","SWE","Pig","Linderödssvin","2022","674","674","increasing","census at breed level","165","509","509","100","211","3","no","","yes","reliable","20/12/2023","Local"
"Sweden","SWE","Pig","Svensk Lantras","1997","5000","","stable","","","5000","865","80","","","yes","45","no","unknown","1 Mar 2006","Regional"
"Sweden","SWE","Pig","Svensk Lantras","1999","5000","","unknown","","","5000","5000","","","","","","no","unknown","28 Feb 2006","Regional"
"Sweden","SWE","Pig","Svensk Lantras","2022","0","0","unknown","","","","","","","","","","","","20/12/2023","Regional"
"Eswatini","SWZ","Pig","Black China","2003","2000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Eswatini","SWZ","Pig","Spotted Swazi","2003","2000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Eswatini","SWZ","Pig","Swazi (Large Black)","2003","2000","","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Chad","TCD","Pig","porc local tchadien","2000","","21000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Togo","TGO","Pig","Porc De Dapaong","1988","","100000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Togo","TGO","Pig","local","1996","","287851","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Tuvalu","TUV","Pig","Local pig","2002","10202","10202","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"United Republic of Tanzania","TZA","Pig","Local Tanzania Pig","2013","1800000","2000000","increasing","survey at species level","","","","","","","no","","no","reliable","2 May 2014","Local"
"United Republic of Tanzania","TZA","Pig","Local Tanzania Pig","2018","1900000","3000000","increasing","survey at species level","","","","","","","no","","no","not reliable","3 Jan 2019","Local"
"Ukraine","UKR","Pig","Dneprovskaya porodnaya gruppa","1984","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Durok","2003","2517","2517","","census at breed level","21","203","","","3","839","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2004","3966","3966","increasing","census at breed level","23","257","","","3","1322","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2005","2980","2980","decreasing","census at breed level","36","319","","","4","745","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2006","4950","4950","increasing","census at breed level","46","391","","","5","990","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2007","3941","3941","decreasing","census at breed level","41","276","","","5","788","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2008","5054","5054","increasing","census at breed level","42","364","","","6","842","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2009","4871","4871","decreasing","census at breed level","36","348","","","5","974","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2010","3559","3559","decreasing","census at breed level","10","323","","","4","890","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2011","3768","3768","increasing","census at breed level","18","267","","","3","1256","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2012","2982","2982","increasing","census at breed level","16","237","","","3","994","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2013","3767","3767","increasing","census at breed level","26","309","","","4","942","yes","","","","23 Dec 2015","International"
"Ukraine","UKR","Pig","Durok","2014","5543","5543","increasing","census at breed level","24","347","","","4","1386","yes","","","","23 Dec 2015","International"
"Ukraine","UKR","Pig","Durok","2015","4099","4099","decreasing","census at breed level","41","414","","","5","820","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Durok","2016","3565","3565","decreasing","census at breed level","23","321","72","","4","","yes","","","reliable","10 Feb 2018","International"
"Ukraine","UKR","Pig","Durok","2017","4510","4510","","","29","325","","","4","","","","no","reliable","13 Oct 2019","International"
"Ukraine","UKR","Pig","Durok","2018","4541","4541","","","29","355","","","4","","","","no","reliable","13 Oct 2019","International"
"Ukraine","UKR","Pig","Durok","2019","4059","4059","decreasing","census at breed level","33","364","","","4","","","","no","reliable","18 Dec 2020","International"
"Ukraine","UKR","Pig","Durok","2020","2724","2724","decreasing","census at breed level","29","342","89","318","4","","","","no","reliable","25/4/2022","International"
"Ukraine","UKR","Pig","Durok","2021","3702","3702","increasing","census at breed level","27","345","32","340","4","","","","no","reliable","23/11/2022","International"
"Ukraine","UKR","Pig","Durok","2022","3408","3408","decreasing","census at breed level","19","457","","188","4","","yes","","no","reliable","21/12/2023","International"
"Ukraine","UKR","Pig","Landras","2003","16438","16438","","census at breed level","111","1639","","","15","1096","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2004","21578","21578","increasing","census at breed level","143","2018","","","21","1028","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2005","25078","25078","increasing","census at breed level","310","2999","","","32","784","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2006","49654","49654","increasing","census at breed level","244","5470","","","42","1182","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2007","93381","93381","increasing","census at breed level","328","7559","","","46","2030","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2008","105244","105244","increasing","census at breed level","389","9370","","","49","2148","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2009","136801","136801","increasing","census at breed level","333","11201","","","45","3040","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2010","113780","113780","decreasing","census at breed level","284","10088","","","43","2646","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2011","107585","107585","decreasing","census at breed level","273","9658","","","36","2988","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2012","129258","129258","increasing","census at breed level","287","10528","","","34","3801","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2013","132334","132334","increasing","census at breed level","260","15518","","","26","5090","yes","","","","25 Dec 2015","International"
"Ukraine","UKR","Pig","Landras","2014","155096","155096","increasing","census at breed level","310","19585","","","25","6204","yes","","","","25 Dec 2015","International"
"Ukraine","UKR","Pig","Landras","2015","171121","171121","increasing","census at breed level","271","18791","","","23","7440","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Landras","2016","153398","153398","decreasing","census at breed level","264","14827","92","","21","","yes","","","reliable","10 Feb 2018","International"
"Ukraine","UKR","Pig","Landras","2017","57018","57018","","","223","5641","","","20","","","","no","reliable","13 Oct 2019","International"
"Ukraine","UKR","Pig","Landras","2018","60163","60163","","","187","5508","","","17","","","","no","reliable","13 Oct 2019","International"
"Ukraine","UKR","Pig","Landras","2019","48910","48910","decreasing","census at breed level","157","4346","600","","16","","","","no","reliable","18 Dec 2020","International"
"Ukraine","UKR","Pig","Landras","2020","44969","44969","decreasing","census at breed level","160","4115","89","3868","16","","","","no","reliable","25/4/2022","International"
"Ukraine","UKR","Pig","Landras","2021","46718","46718","increasing","census at breed level","154","4304","60","4128","17","","","","no","reliable","23/11/2022","International"
"Ukraine","UKR","Pig","Landras","2022","41827","41827","decreasing","census at breed level","141","3728","","3570","14","","yes","","no","reliable","21/12/2023","International"
"Ukraine","UKR","Pig","Large Black","2003","5489","5489","","census at breed level","77","473","","","6","914","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2004","5471","5471","decreasing","census at breed level","43","498","","","6","912","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2005","7624","7624","increasing","census at breed level","48","655","","","6","1271","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2006","6219","6219","decreasing","census at breed level","47","756","","","6","1037","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2007","3579","3579","decreasing","census at breed level","26","563","","","4","895","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2008","1903","1903","decreasing","census at breed level","29","438","","","3","634","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2009","2305","2305","increasing","census at breed level","28","359","","","4","576","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2010","2030","2030","decreasing","census at breed level","21","320","","","3","677","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2011","1113","1113","decreasing","census at breed level","14","230","","","2","557","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2012","1074","1074","decreasing","census at breed level","14","215","","","2","537","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Large Black","2013","1076","1076","stable","census at breed level","14","215","","","2","538","","","","","25 Dec 2015","International"
"Ukraine","UKR","Pig","Large Black","2014","583","583","decreasing","census at breed level","6","65","","","1","538","","","","","25 Dec 2015","International"
"Ukraine","UKR","Pig","Large Black","2015","526","526","decreasing","census at breed level","6","65","","","1","526","","","","","29 Jun 2016","International"
"Ukraine","UKR","Pig","Large White","2003","382860","382860","","census at breed level","","34579","","","462","829","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2004","376078","447127","decreasing","census at breed level","","37239","","","390","964","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2005","482449","482449","increasing","census at breed level","","43467","","","327","1475","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2006","542499","542499","increasing","census at breed level","","46755","","","325","1669","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2007","491587","491587","decreasing","census at breed level","","43237","","","287","1713","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2008","448342","448342","decreasing","census at breed level","","41382","","","242","1853","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2009","461200","461200","increasing","census at breed level","","35239","","","217","2125","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2010","447704","447704","decreasing","census at breed level","","30860","","","195","2296","yes","","","unknown","23 Nov 2012","International"
"Ukraine","UKR","Pig","Large White","2011","355257","355257","decreasing","census at breed level","","24254","","","140","2538","","","","unknown","2 Aug 2013","International"
"Ukraine","UKR","Pig","Large White","2012","254458","254458","decreasing","census at breed level","","18827","","","110","2313","","","","unknown","2 Aug 2013","International"
"Ukraine","UKR","Pig","Large White","2013","185525","185525","decreasing","census at breed level","713","13684","","","84","2209","yes","","no","unknown","26 Dec 2014","International"
"Ukraine","UKR","Pig","Large White","2014","166100","166100","decreasing","census at breed level","634","12965","","","72","2307","yes","","","","12 Jan 2016","International"
"Ukraine","UKR","Pig","Large White","2015","137311","137311","","census at breed level","570","11644","","","65","","","","","reliable","10 Feb 2018","International"
"Ukraine","UKR","Pig","Large White","2016","151639","151639","increasing","census at breed level","455","11862","91","","56","","yes","","","reliable","10 Feb 2018","International"
"Ukraine","UKR","Pig","Large White","2017","98254","98254","decreasing","","392","9940","","","47","","","","no","reliable","20 Dec 2018","International"
"Ukraine","UKR","Pig","Large White","2018","93291","93291","","","315","10590","","","42","","","","no","reliable","13 Oct 2019","International"
"Ukraine","UKR","Pig","Large White","2019","88307","88307","decreasing","census at breed level","267","10519","1245","","38","","","","no","reliable","18 Dec 2020","International"
"Ukraine","UKR","Pig","Large White","2020","102398","102398","increasing","census at breed level","294","11842","109","10390","35","","","","no","reliable","25/4/2022","International"
"Ukraine","UKR","Pig","Large White","2021","77290","77290","decreasing","census at breed level","236","8252","60","7385","32","","","","","reliable","23/11/2022","International"
"Ukraine","UKR","Pig","Large White","2022","66203","66203","decreasing","census at breed level","206","7970","","6112","28","","yes","","no","reliable","21/12/2023","International"
"Ukraine","UKR","Pig","Mirgorod","1960","","744000","unknown","","","","","","","","","","yes","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","1964","","372000","unknown","","","","","","","","","","yes","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","1969","","227000","unknown","","","","","","","","","","yes","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","1974","","222000","unknown","","","","","","","","","","yes","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","1990","128700","136800","decreasing","","300","15600","","100","","","","","yes","unknown","1 Mar 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","1996","1000","10000","decreasing","census at breed level","256","1060","","100","","","yes","93","yes","reliable","1 Mar 2006","Local"
"Ukraine","UKR","Pig","Mirgorod","2003","9992","9992","","census at breed level","72","610","","","8","1249","","","yes","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2004","783","2483","decreasing","","256","490","","","5","496","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2005","3545","3545","increasing","census at breed level","68","554","","","6","591","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2006","3725","3725","increasing","census at breed level","67","578","","","6","621","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2007","5878","5878","increasing","census at breed level","65","549","","","5","1176","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2008","5347","5347","decreasing","census at breed level","65","483","","","4","1337","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2009","6280","6280","increasing","census at breed level","71","543","","","5","1256","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2010","5210","5210","decreasing","census at breed level","71","519","","","5","1042","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2011","3837","3837","decreasing","census at breed level","54","383","","","3","1279","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2012","3421","3421","decreasing","census at breed level","40","300","","","2","1711","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2013","2056","2056","decreasing","census at breed level","20","171","","","1","2056","yes","","no","unknown","26 Dec 2014","Local"
"Ukraine","UKR","Pig","Mirgorod","2014","2523","2523","increasing","census at breed level","20","159","","","1","2523","yes","","","","12 Jan 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2015","2329","2329","decreasing","census at breed level","20","150","","","1","2329","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Mirgorod","2016","3113","3113","","census at breed level","11","150","","","1","","yes","","","reliable","10 Feb 2018","Local"
"Ukraine","UKR","Pig","Mirgorod","2017","2757","2757","","","10","150","","","1","","","","","reliable","14 Oct 2019","Local"
"Ukraine","UKR","Pig","Pietren","2009","545","545","","census at breed level","5","54","","","1","545","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2010","1059","1059","increasing","census at breed level","8","145","","","2","530","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2011","2078","2078","increasing","census at breed level","27","236","","","3","693","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2012","2019","2019","decreasing","census at breed level","21","206","","","3","673","","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2013","2581","2581","increasing","census at breed level","21","255","","","3","860","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2014","2132","2132","decreasing","census at breed level","23","272","","","3","710","yes","","","","12 Jan 2016","International"
"Ukraine","UKR","Pig","Pietren","2015","2602","2602","increasing","census at breed level","31","351","","","4","651","yes","","","","30 Jun 2016","International"
"Ukraine","UKR","Pig","Pietren","2016","2181","2181","decreasing","census at breed level","27","289","","","4","","yes","","","reliable","10 Feb 2018","International"
"Ukraine","UKR","Pig","Pietren","2017","2254","2254","","","30","294","","","4","","","","no","","14 Oct 2019","International"
"Ukraine","UKR","Pig","Pietren","2018","2036","2036","","","23","216","","","3","","","","no","","14 Oct 2019","International"
"Ukraine","UKR","Pig","Pietren","2019","2480","2480","","census at breed level","26","207","","181","3","","","","no","reliable","18 Dec 2020","International"
"Ukraine","UKR","Pig","Pietren","2020","3754","3754","increasing","census at breed level","28","272","","269","4","","","","no","reliable","25/4/2022","International"
"Ukraine","UKR","Pig","Pietren","2021","3434","3434","decreasing","census at breed level","29","286","","260","4","","","","no","reliable","23/11/2022","International"
"Ukraine","UKR","Pig","Pietren","2022","3925","3925","increasing","census at breed level","28","296","","293","4","","yes","","no","reliable","21/12/2023","International"
"Ukraine","UKR","Pig","Podol'skaya porodnaya gruppa","1984","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2003","9688","9688","","census at breed level","105","845","","","15","646","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2004","8319","9288","decreasing","census at breed level","152","1400","","","18","516","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2005","12679","12679","increasing","census at breed level","150","1392","","","15","845","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2006","18578","18578","increasing","census at breed level","167","1621","","","16","1161","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2007","14214","14214","decreasing","census at breed level","155","1492","","","16","888","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2008","13087","13087","decreasing","census at breed level","125","1509","","","14","935","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2009","16962","16962","increasing","census at breed level","136","1488","","","14","1212","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2010","14733","14733","decreasing","census at breed level","121","1144","","","12","1228","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2011","6427","6427","decreasing","census at breed level","39","539","","","7","918","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2012","11283","11283","increasing","census at breed level","79","747","","","8","1410","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2013","8980","8980","decreasing","census at breed level","73","617","","","6","1496","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2014","9116","9116","increasing","census at breed level","67","570","","","6","1519","yes","","","","12 Jan 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2015","9147","9147","increasing","census at breed level","50","387","","","5","1829","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2016","8570","8570","decreasing","census at breed level","41","317","","","5","","","","","reliable","10 Feb 2018","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2017","2544","2544","","census at species level","21","210","","","4","","","","no","","25 Oct 2019","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2018","2626","2626","","","17","170","","","3","","","","no","","25 Oct 2019","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2019","5005","5005","decreasing","census at breed level","35","270","","169","4","","","","no","reliable","18 Dec 2020","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2020","4449","4449","decreasing","census at breed level","24","308","","198","4","","","","no","reliable","25/4/2022","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2021","3675","3675","decreasing","census at breed level","20","228","","157","4","","","","no","reliable","23/11/2022","Local"
"Ukraine","UKR","Pig","Poltavian Meat","2022","1392","1392","decreasing","census at breed level","15","130","","68","3","","yes","","no","reliable","21/12/2023","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2003","4456","4456","","census at breed level","50","387","","","8","557","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2004","3373","3373","decreasing","census at breed level","38","391","","","10","337","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2005","6394","6394","increasing","census at breed level","73","724","","","15","426","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2006","9121","9121","increasing","census at breed level","80","969","","","15","608","","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2007","10013","10013","increasing","census at breed level","68","908","","","13","770","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2008","10110","10110","increasing","census at breed level","88","930","","","13","778","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2009","10415","10415","increasing","census at breed level","90","868","","","12","868","yes","","","","30 Jun 2016","Local"
"Ukraine","UKR","Pig","Red White-Belted Meat","2010","9531","9531","decreasing","census at breed level","61","728","","","10","953","yes","","","","30 Jun 2016","Local"
