"Country","ISO3","Specie","Breed/Most common name","Year","dna samples","dna donors total","dna donors males","dna donors females","embryos samples","embryos donors total","embryos donors males","embryos donors females","somatic cells samples","somatic cells donors total","somatic cells donors males","somatic cells donors females","semen samples","semen donors males","oocytes samples","oocytes donors females","sufficient","organisation","collected by","Geographical classification","Last update"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2003","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2004","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2005","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2006","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2007","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2008","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2009","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2010","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2011","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2012","","0","0","0","","0","","0","","0","0","0","5035","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2013","","0","0","0","","0","","0","","0","0","0","5128","49","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2018","","0","0","0","","0","","0","","0","0","0","7240","61","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2017","","0","0","0","","0","","0","","0","0","0","7240","61","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2016","","0","0","0","","0","","0","","0","0","0","2378","16","","0","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2015","","0","0","0","","0","","0","","0","0","0","7250","59","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2014","","0","0","0","","0","","0","","0","0","0","6964","57","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","1999","","0","0","0","","0","","0","","0","0","0","505","19","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","1998","","","","","","","","","","","","","117","3","","","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","1998","","0","0","0","","0","","0","","0","0","0","505","19","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","1997","","","","","","","","","","","","","117","3","","","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","1997","","0","0","0","","0","","0","","0","0","0","352","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2019","","0","0","0","","0","","0","","0","0","0","7459","63","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2020","","0","0","0","","0","","0","","0","0","0","7475","64","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2021","","0","0","0","","0","","0","","0","0","0","7475","64","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2022","","0","0","0","","0","","0","","0","0","0","10880","76","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Talen Duroc","2023","","0","","","","0","","","","","","","10880","76","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2000","","0","0","0","","0","","0","","0","0","0","143","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2001","","0","0","0","","0","","0","","0","0","0","143","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2002","","0","0","0","","0","","0","","0","0","0","5603","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2003","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2004","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2005","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2006","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2007","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2008","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2009","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2010","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2011","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2012","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2013","","0","0","0","","0","","0","","0","0","0","6068","37","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2018","","0","0","0","","0","","0","","0","0","0","15686","73","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2017","","0","0","0","","0","","0","","0","0","0","15481","72","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2016","","0","0","0","","0","","0","","0","0","0","5953","36","","0","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2015","","0","0","0","","0","","0","","0","0","0","10340","55","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2014","","","","","","","","","","","","","5953","36","","","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2014","","0","0","0","","0","","0","","0","0","0","9277","49","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","1999","","0","0","0","","0","","0","","0","0","0","143","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","1998","","0","0","0","","0","","0","","0","0","0","143","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","1997","","0","0","0","","0","","0","","0","0","0","143","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","1996","","0","0","0","","0","","0","","0","0","0","86","7","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","1995","","0","0","0","","0","","0","","0","0","0","86","7","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2019","","0","0","0","","0","","0","","0","0","0","15758","75","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2020","","0","0","0","","0","","0","","0","0","0","16421","77","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2021","","0","0","0","","0","","0","","0","0","0","16630","78","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2022","","0","0","0","","0","","0","","0","0","0","19614","91","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","2023","","0","","","","0","","","","","","","19614","91","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2009","","","","","","","","","","","","","0","","","","","","","International",""
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2010","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2011","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2012","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2013","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2014","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2015","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2016","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2017","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2018","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2019","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2020","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2021","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2022","","0","0","0","","0","","0","","0","0","0","132","12","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","2023","","0","","","","0","","","","","","","132","12","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2010","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2011","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2012","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2013","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2014","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2015","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2016","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2017","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2018","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2019","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2020","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2021","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2022","","0","0","0","","0","","0","","0","0","0","96","11","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","2023","","0","","","","0","","","","","","","96","11","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","2019","","0","0","0","","0","","0","","0","0","0","23","1","","0","","","","Regional","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","2020","","0","0","0","","0","","0","","0","0","0","1499","6","","0","","","","Regional","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","2021","","0","0","0","","0","","0","","0","0","0","1499","6","","0","","","","Regional","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","2022","","0","0","0","","0","","0","","0","0","0","5875","21","","0","","","","Regional","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","2023","","0","","","","0","","","","","","","5875","21","","","","","","Regional","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2000","","0","0","0","","0","","0","","0","0","0","2289","11","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2001","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2002","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2003","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2004","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2005","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2006","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2007","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2008","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2009","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2010","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2011","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2012","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2013","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2014","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2015","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2016","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2017","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2018","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2019","","0","0","0","","0","","0","","0","0","0","7072","24","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2020","24","24","0","0","","0","","0","","0","0","0","6952","24","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2021","24","24","0","0","","0","","0","","0","0","0","6888","24","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2022","24","24","0","0","","0","","0","","0","0","0","6888","24","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","2023","24","24","","","","0","","","","","","","6884","24","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2013","","0","0","0","","0","","0","","0","0","0","271","3","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2014","","0","0","0","","0","","0","","0","0","0","3686","16","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2015","","0","0","0","","0","","0","","0","0","0","5267","29","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2016","","0","0","0","","0","","0","","0","0","0","6476","37","","0","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2017","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2018","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2019","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2020","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2021","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2022","","0","0","0","","0","","0","","0","0","0","6958","40","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","2023","","0","","","","0","","","","","","","6958","40","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","1998","","0","0","0","","0","","0","","0","0","0","176","10","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","1999","","0","0","0","","0","","0","","0","0","0","176","10","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2000","","0","0","0","","0","","0","","0","0","0","9700","35","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2001","","0","0","0","","0","","0","","0","0","0","12061","60","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2002","","0","0","0","","0","","0","","0","0","0","15566","78","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2003","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2004","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2005","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2006","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2007","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2008","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2009","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2010","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2011","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2012","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2013","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2014","","0","0","0","","0","","0","","0","0","0","15755","79","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2015","","0","0","0","","0","","0","","0","0","0","15700","79","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2016","","0","0","0","","0","","0","","0","0","0","4799","56","","0","","","","International","11/2/2019"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2017","","0","0","0","","0","","0","","0","0","0","15578","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2018","","0","0","0","","0","","0","","0","0","0","15546","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2019","","0","0","0","","0","","0","","0","0","0","15536","79","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2020","","0","0","0","","0","","0","","0","0","0","15506","79","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2021","","0","0","0","","0","","0","","0","0","0","15506","79","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2022","","0","0","0","","0","","0","","0","0","0","15506","79","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","2023","","0","","","","0","","","","","","","15506","79","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2018","","0","0","0","","0","","0","","0","0","0","7177","43","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2017","","0","0","0","","0","","0","","0","0","0","7023","41","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2014","","0","0","0","","0","","0","","0","0","0","4258","26","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2015","","0","0","0","","0","","0","","0","0","0","5319","34","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2013","","0","0","0","","0","","0","","0","0","0","621","6","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2016","","0","0","0","","0","","0","","0","0","0","7033","41","","0","","","","International","3/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2019","","0","0","0","","0","","0","","0","0","0","7535","48","","0","","","","International","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2020","","0","0","0","","0","","0","","0","0","0","7535","48","","0","","","","International","21-Jan-2021"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2021","","0","0","0","","0","","0","","0","0","0","7535","48","","0","","","","International","18-Jan-2022"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2022","","0","0","0","","0","","0","","0","0","0","8203","50","","0","","","","International","9/1/2023"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","2023","","0","","","","0","","","","","","","9914","56","","","","","","International","4/1/2024"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2000","","0","0","0","","0","","0","","0","0","0","805","9","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2001","","0","0","0","","0","","0","","0","0","0","3665","24","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2002","","0","0","0","","0","","0","","0","0","0","5536","31","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2003","","0","0","0","","0","","0","","0","0","0","5536","31","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2004","","0","0","0","","0","","0","","0","0","0","5536","31","","0","","","","Local","9/1/2020"
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","2005","","0","0","0","","0","","0","","0","0","0","5536","31","","0","","","","Local","9/1/2020"
